Rank		Word		Count
293		ANNOUNCED		1
294		IN		1
295		BACK		1
296		INCOME		1
297		THEN		1
298		FAVOUR		1
299		NOTHING		1
300		AT		1
301		AS		1
302		TAXI		1
303		QUARTER		1
304		SUCCESSFUL		1
305		AN		1
306		ORDER		1
307		PREFERRED		1
308		SPENDING		1
309		SURE		1
310		DISPLACE		1
311		DEBIT		1
312		VIEW		1
313		AND		1
314		NEWS		1
